Person 1 has final_x = 21, final_y = 69, final_status = infected and was infected 8 times. 
Person 1403 has final_x = 21, final_y = 10, final_status = infected and was infected 9 times. 
Person 1404 has final_x = 11, final_y = 38, final_status = susceptible and was infected 3 times. 
Person 1405 has final_x = 103, final_y = 55, final_status = immune and was infected 6 times. 
Person 1406 has final_x = 74, final_y = 35, final_status = susceptible and was infected 6 times. 
Person 1407 has final_x = 50, final_y = 80, final_status = infected and was infected 6 times. 
Person 1408 has final_x = 26, final_y = 27, final_status = infected and was infected 8 times. 
Person 1409 has final_x = 90, final_y = 13, final_status = infected and was infected 12 times. 
Person 1410 has final_x = 100, final_y = 7, final_status = susceptible and was infected 4 times. 
Person 1411 has final_x = 32, final_y = 23, final_status = susceptible and was infected 7 times. 
Person 1412 has final_x = 35, final_y = 60, final_status = infected and was infected 8 times. 
Person 1413 has final_x = 16, final_y = 7, final_status = susceptible and was infected 3 times. 
Person 1414 has final_x = 70, final_y = 86, final_status = susceptible and was infected 5 times. 
Person 1415 has final_x = 41, final_y = 18, final_status = immune and was infected 4 times. 
Person 1416 has final_x = 31, final_y = 27, final_status = immune and was infected 7 times. 
Person 1417 has final_x = 107, final_y = 18, final_status = immune and was infected 5 times. 
Person 1418 has final_x = 47, final_y = 104, final_status = infected and was infected 6 times. 
Person 1419 has final_x = 44, final_y = 82, final_status = susceptible and was infected 8 times. 
Person 1420 has final_x = 28, final_y = 89, final_status = infected and was infected 5 times. 
Person 1421 has final_x = 48, final_y = 51, final_status = immune and was infected 3 times. 
Person 1422 has final_x = 27, final_y = 40, final_status = infected and was infected 8 times. 
Person 1423 has final_x = 79, final_y = 1, final_status = susceptible and was infected 5 times. 
Person 1424 has final_x = 9, final_y = 106, final_status = susceptible and was infected 5 times. 
Person 1425 has final_x = 84, final_y = 10, final_status = susceptible and was infected 4 times. 
Person 1426 has final_x = 24, final_y = 0, final_status = susceptible and was infected 2 times. 
Person 1427 has final_x = 33, final_y = 103, final_status = susceptible and was infected 4 times. 
Person 1428 has final_x = 58, final_y = 2, final_status = infected and was infected 4 times. 
Person 1429 has final_x = 17, final_y = 89, final_status = infected and was infected 2 times. 
Person 1430 has final_x = 53, final_y = 68, final_status = immune and was infected 1 times. 
Person 1431 has final_x = 66, final_y = 13, final_status = susceptible and was infected 5 times. 
Person 1432 has final_x = 86, final_y = 53, final_status = immune and was infected 5 times. 
Person 1433 has final_x = 61, final_y = 95, final_status = immune and was infected 5 times. 
Person 1434 has final_x = 74, final_y = 74, final_status = susceptible and was infected 4 times. 
Person 1435 has final_x = 25, final_y = 56, final_status = immune and was infected 7 times. 
Person 1436 has final_x = 80, final_y = 4, final_status = susceptible and was infected 3 times. 
Person 1437 has final_x = 59, final_y = 103, final_status = infected and was infected 7 times. 
Person 1438 has final_x = 34, final_y = 21, final_status = infected and was infected 2 times. 
Person 1439 has final_x = 19, final_y = 38, final_status = susceptible and was infected 3 times. 
Person 1440 has final_x = 108, final_y = 3, final_status = infected and was infected 6 times. 
Person 1441 has final_x = 27, final_y = 49, final_status = immune and was infected 6 times. 
Person 1442 has final_x = 17, final_y = 25, final_status = susceptible and was infected 0 times. 
Person 1443 has final_x = 42, final_y = 93, final_status = infected and was infected 7 times. 
Person 1444 has final_x = 88, final_y = 47, final_status = immune and was infected 5 times. 
Person 1445 has final_x = 44, final_y = 1, final_status = immune and was infected 5 times. 
Person 1446 has final_x = 19, final_y = 86, final_status = susceptible and was infected 5 times. 
Person 1447 has final_x = 106, final_y = 58, final_status = immune and was infected 5 times. 
Person 1448 has final_x = 42, final_y = 23, final_status = susceptible and was infected 3 times. 
Person 1449 has final_x = 84, final_y = 21, final_status = susceptible and was infected 2 times. 
Person 1450 has final_x = 104, final_y = 45, final_status = susceptible and was infected 4 times. 
Person 1451 has final_x = 102, final_y = 20, final_status = susceptible and was infected 4 times. 
Person 1452 has final_x = 27, final_y = 6, final_status = infected and was infected 2 times. 
Person 1453 has final_x = 25, final_y = 24, final_status = immune and was infected 12 times. 
Person 1454 has final_x = 31, final_y = 77, final_status = immune and was infected 11 times. 
Person 1455 has final_x = 35, final_y = 85, final_status = susceptible and was infected 7 times. 
Person 1456 has final_x = 59, final_y = 17, final_status = immune and was infected 6 times. 
Person 1457 has final_x = 16, final_y = 61, final_status = immune and was infected 6 times. 
Person 1458 has final_x = 37, final_y = 60, final_status = immune and was infected 6 times. 
Person 1459 has final_x = 78, final_y = 37, final_status = susceptible and was infected 4 times. 
Person 1460 has final_x = 38, final_y = 43, final_status = immune and was infected 7 times. 
Person 1461 has final_x = 45, final_y = 15, final_status = immune and was infected 4 times. 
Person 1462 has final_x = 68, final_y = 49, final_status = immune and was infected 3 times. 
Person 1463 has final_x = 97, final_y = 2, final_status = susceptible and was infected 4 times. 
Person 1464 has final_x = 75, final_y = 53, final_status = immune and was infected 5 times. 
Person 1465 has final_x = 98, final_y = 82, final_status = susceptible and was infected 2 times. 
Person 1466 has final_x = 59, final_y = 63, final_status = susceptible and was infected 7 times. 
Person 1467 has final_x = 107, final_y = 59, final_status = susceptible and was infected 2 times. 
Person 1468 has final_x = 75, final_y = 8, final_status = susceptible and was infected 6 times. 
Person 1469 has final_x = 93, final_y = 27, final_status = infected and was infected 5 times. 
Person 1470 has final_x = 105, final_y = 18, final_status = susceptible and was infected 2 times. 
Person 1471 has final_x = 50, final_y = 102, final_status = susceptible and was infected 1 times. 
Person 1472 has final_x = 72, final_y = 14, final_status = infected and was infected 6 times. 
Person 1473 has final_x = 9, final_y = 22, final_status = susceptible and was infected 2 times. 
Person 1474 has final_x = 28, final_y = 52, final_status = susceptible and was infected 5 times. 
Person 1475 has final_x = 31, final_y = 80, final_status = infected and was infected 8 times. 
Person 1476 has final_x = 61, final_y = 23, final_status = susceptible and was infected 2 times. 
Person 1477 has final_x = 69, final_y = 92, final_status = susceptible and was infected 6 times. 
Person 1478 has final_x = 39, final_y = 92, final_status = susceptible and was infected 3 times. 
Person 1479 has final_x = 74, final_y = 97, final_status = susceptible and was infected 4 times. 
Person 1480 has final_x = 46, final_y = 24, final_status = susceptible and was infected 2 times. 
Person 1481 has final_x = 22, final_y = 63, final_status = immune and was infected 6 times. 
Person 1482 has final_x = 99, final_y = 29, final_status = immune and was infected 6 times. 
Person 1483 has final_x = 60, final_y = 55, final_status = susceptible and was infected 6 times. 
Person 1484 has final_x = 4, final_y = 102, final_status = susceptible and was infected 8 times. 
Person 1485 has final_x = 63, final_y = 107, final_status = susceptible and was infected 2 times. 
Person 1486 has final_x = 49, final_y = 87, final_status = susceptible and was infected 7 times. 
Person 1487 has final_x = 79, final_y = 78, final_status = susceptible and was infected 3 times. 
Person 1488 has final_x = 99, final_y = 0, final_status = immune and was infected 6 times. 
Person 1489 has final_x = 60, final_y = 55, final_status = susceptible and was infected 7 times. 
Person 1490 has final_x = 49, final_y = 58, final_status = immune and was infected 7 times. 
Person 1491 has final_x = 91, final_y = 33, final_status = immune and was infected 4 times. 
Person 1492 has final_x = 8, final_y = 11, final_status = immune and was infected 3 times. 
Person 1493 has final_x = 92, final_y = 28, final_status = infected and was infected 10 times. 
Person 1494 has final_x = 88, final_y = 76, final_status = susceptible and was infected 3 times. 
Person 1495 has final_x = 95, final_y = 89, final_status = susceptible and was infected 3 times. 
Person 1496 has final_x = 34, final_y = 105, final_status = infected and was infected 5 times. 
Person 1497 has final_x = 47, final_y = 64, final_status = immune and was infected 5 times. 
Person 1498 has final_x = 56, final_y = 18, final_status = susceptible and was infected 6 times. 
Person 1499 has final_x = 63, final_y = 17, final_status = susceptible and was infected 3 times. 
Person 1500 has final_x = 29, final_y = 81, final_status = susceptible and was infected 4 times. 
Person 1501 has final_x = 38, final_y = 25, final_status = susceptible and was infected 8 times. 
Person 1502 has final_x = 56, final_y = 14, final_status = infected and was infected 6 times. 
Person 1503 has final_x = 81, final_y = 98, final_status = infected and was infected 3 times. 
Person 1504 has final_x = 82, final_y = 106, final_status = susceptible and was infected 5 times. 
Person 1505 has final_x = 55, final_y = 55, final_status = infected and was infected 4 times. 
Person 1506 has final_x = 97, final_y = 21, final_status = infected and was infected 7 times. 
Person 1507 has final_x = 11, final_y = 25, final_status = immune and was infected 4 times. 
Person 1508 has final_x = 67, final_y = 28, final_status = infected and was infected 8 times. 
Person 1509 has final_x = 60, final_y = 80, final_status = immune and was infected 6 times. 
Person 1510 has final_x = 40, final_y = 53, final_status = immune and was infected 2 times. 
Person 1511 has final_x = 43, final_y = 87, final_status = susceptible and was infected 7 times. 
Person 1512 has final_x = 87, final_y = 44, final_status = infected and was infected 6 times. 
Person 1513 has final_x = 62, final_y = 84, final_status = infected and was infected 9 times. 
Person 1514 has final_x = 103, final_y = 87, final_status = susceptible and was infected 6 times. 
Person 1515 has final_x = 6, final_y = 1, final_status = susceptible and was infected 1 times. 
Person 1516 has final_x = 58, final_y = 19, final_status = immune and was infected 6 times. 
Person 1517 has final_x = 74, final_y = 97, final_status = immune and was infected 2 times. 
Person 1518 has final_x = 50, final_y = 41, final_status = susceptible and was infected 4 times. 
Person 1519 has final_x = 103, final_y = 25, final_status = infected and was infected 8 times. 
Person 1520 has final_x = 106, final_y = 107, final_status = susceptible and was infected 1 times. 
Person 1521 has final_x = 74, final_y = 76, final_status = infected and was infected 11 times. 
Person 1522 has final_x = 85, final_y = 59, final_status = infected and was infected 7 times. 
Person 1523 has final_x = 18, final_y = 102, final_status = susceptible and was infected 5 times. 
Person 1524 has final_x = 43, final_y = 78, final_status = immune and was infected 8 times. 
Person 1525 has final_x = 65, final_y = 92, final_status = susceptible and was infected 4 times. 
Person 1526 has final_x = 50, final_y = 23, final_status = infected and was infected 6 times. 
Person 1527 has final_x = 65, final_y = 75, final_status = immune and was infected 4 times. 
Person 1528 has final_x = 109, final_y = 30, final_status = immune and was infected 2 times. 
Person 1529 has final_x = 71, final_y = 3, final_status = susceptible and was infected 4 times. 
Person 1530 has final_x = 11, final_y = 78, final_status = susceptible and was infected 2 times. 
Person 1531 has final_x = 27, final_y = 63, final_status = immune and was infected 3 times. 
Person 1532 has final_x = 93, final_y = 102, final_status = immune and was infected 4 times. 
Person 1533 has final_x = 61, final_y = 21, final_status = susceptible and was infected 4 times. 
Person 1534 has final_x = 52, final_y = 73, final_status = infected and was infected 5 times. 
Person 1535 has final_x = 55, final_y = 94, final_status = immune and was infected 6 times. 
Person 1536 has final_x = 29, final_y = 64, final_status = susceptible and was infected 5 times. 
Person 1537 has final_x = 106, final_y = 12, final_status = immune and was infected 7 times. 
Person 1538 has final_x = 60, final_y = 110, final_status = susceptible and was infected 5 times. 
Person 1539 has final_x = 20, final_y = 10, final_status = immune and was infected 8 times. 
Person 1540 has final_x = 36, final_y = 46, final_status = immune and was infected 8 times. 
Person 1541 has final_x = 58, final_y = 73, final_status = immune and was infected 5 times. 
Person 1542 has final_x = 56, final_y = 0, final_status = immune and was infected 3 times. 
Person 1543 has final_x = 10, final_y = 49, final_status = infected and was infected 2 times. 
Person 1544 has final_x = 56, final_y = 58, final_status = susceptible and was infected 6 times. 
Person 1545 has final_x = 7, final_y = 18, final_status = susceptible and was infected 2 times. 
Person 1546 has final_x = 44, final_y = 59, final_status = infected and was infected 8 times. 
Person 1547 has final_x = 102, final_y = 2, final_status = infected and was infected 8 times. 
Person 1548 has final_x = 28, final_y = 53, final_status = susceptible and was infected 5 times. 
Person 1549 has final_x = 88, final_y = 33, final_status = susceptible and was infected 5 times. 
Person 1550 has final_x = 74, final_y = 27, final_status = infected and was infected 7 times. 
Person 1551 has final_x = 47, final_y = 22, final_status = immune and was infected 4 times. 
Person 1552 has final_x = 35, final_y = 109, final_status = immune and was infected 5 times. 
Person 1553 has final_x = 76, final_y = 95, final_status = infected and was infected 6 times. 
Person 1554 has final_x = 69, final_y = 19, final_status = immune and was infected 5 times. 
Person 1555 has final_x = 33, final_y = 30, final_status = susceptible and was infected 5 times. 
Person 1556 has final_x = 92, final_y = 102, final_status = infected and was infected 7 times. 
Person 1557 has final_x = 74, final_y = 11, final_status = susceptible and was infected 5 times. 
Person 1558 has final_x = 31, final_y = 61, final_status = infected and was infected 6 times. 
Person 1559 has final_x = 53, final_y = 82, final_status = immune and was infected 6 times. 
Person 1560 has final_x = 19, final_y = 31, final_status = susceptible and was infected 4 times. 
Person 1561 has final_x = 67, final_y = 75, final_status = susceptible and was infected 4 times. 
Person 1562 has final_x = 42, final_y = 29, final_status = immune and was infected 12 times. 
Person 1563 has final_x = 69, final_y = 38, final_status = infected and was infected 6 times. 
Person 1564 has final_x = 40, final_y = 104, final_status = susceptible and was infected 6 times. 
Person 1565 has final_x = 47, final_y = 6, final_status = immune and was infected 6 times. 
Person 1566 has final_x = 104, final_y = 64, final_status = susceptible and was infected 2 times. 
Person 1567 has final_x = 38, final_y = 46, final_status = susceptible and was infected 7 times. 
Person 1568 has final_x = 25, final_y = 5, final_status = infected and was infected 9 times. 
Person 1569 has final_x = 25, final_y = 43, final_status = susceptible and was infected 5 times. 
Person 1570 has final_x = 96, final_y = 15, final_status = susceptible and was infected 6 times. 
Person 1571 has final_x = 92, final_y = 1, final_status = susceptible and was infected 5 times. 
Person 1572 has final_x = 88, final_y = 5, final_status = infected and was infected 4 times. 
Person 1573 has final_x = 8, final_y = 30, final_status = susceptible and was infected 2 times. 
Person 1574 has final_x = 71, final_y = 32, final_status = immune and was infected 1 times. 
Person 1575 has final_x = 95, final_y = 91, final_status = immune and was infected 3 times. 
Person 1576 has final_x = 1, final_y = 3, final_status = susceptible and was infected 3 times. 
Person 1577 has final_x = 28, final_y = 76, final_status = infected and was infected 4 times. 
Person 1578 has final_x = 22, final_y = 44, final_status = susceptible and was infected 8 times. 
Person 1579 has final_x = 18, final_y = 67, final_status = susceptible and was infected 4 times. 
Person 1580 has final_x = 59, final_y = 86, final_status = infected and was infected 3 times. 
Person 1581 has final_x = 23, final_y = 108, final_status = infected and was infected 7 times. 
Person 1582 has final_x = 28, final_y = 62, final_status = susceptible and was infected 7 times. 
Person 1583 has final_x = 16, final_y = 55, final_status = immune and was infected 2 times. 
Person 1584 has final_x = 55, final_y = 25, final_status = susceptible and was infected 2 times. 
Person 1585 has final_x = 70, final_y = 87, final_status = immune and was infected 3 times. 
Person 1586 has final_x = 86, final_y = 93, final_status = susceptible and was infected 3 times. 
Person 1587 has final_x = 97, final_y = 28, final_status = infected and was infected 13 times. 
Person 1588 has final_x = 69, final_y = 105, final_status = susceptible and was infected 4 times. 
Person 1589 has final_x = 97, final_y = 100, final_status = susceptible and was infected 4 times. 
Person 1590 has final_x = 35, final_y = 30, final_status = susceptible and was infected 1 times. 
Person 1591 has final_x = 72, final_y = 85, final_status = susceptible and was infected 3 times. 
Person 1592 has final_x = 84, final_y = 62, final_status = susceptible and was infected 6 times. 
Person 1593 has final_x = 26, final_y = 95, final_status = susceptible and was infected 4 times. 
Person 1594 has final_x = 38, final_y = 69, final_status = susceptible and was infected 5 times. 
Person 1595 has final_x = 4, final_y = 73, final_status = susceptible and was infected 6 times. 
Person 1596 has final_x = 89, final_y = 14, final_status = susceptible and was infected 8 times. 
Person 1597 has final_x = 31, final_y = 61, final_status = infected and was infected 11 times. 
Person 1598 has final_x = 0, final_y = 103, final_status = immune and was infected 6 times. 
Person 1599 has final_x = 24, final_y = 18, final_status = susceptible and was infected 5 times. 
Person 1600 has final_x = 42, final_y = 76, final_status = infected and was infected 8 times. 
Person 1601 has final_x = 69, final_y = 90, final_status = susceptible and was infected 3 times. 
Person 1602 has final_x = 12, final_y = 18, final_status = infected and was infected 13 times. 
Person 1603 has final_x = 69, final_y = 87, final_status = immune and was infected 5 times. 
Person 1604 has final_x = 88, final_y = 10, final_status = susceptible and was infected 5 times. 
Person 1605 has final_x = 14, final_y = 7, final_status = immune and was infected 4 times. 
Person 1606 has final_x = 109, final_y = 98, final_status = susceptible and was infected 2 times. 
Person 1607 has final_x = 60, final_y = 62, final_status = susceptible and was infected 3 times. 
Person 1608 has final_x = 13, final_y = 43, final_status = immune and was infected 1 times. 
Person 1609 has final_x = 99, final_y = 6, final_status = susceptible and was infected 4 times. 
Person 1610 has final_x = 82, final_y = 32, final_status = infected and was infected 7 times. 
Person 1611 has final_x = 85, final_y = 73, final_status = susceptible and was infected 1 times. 
Person 1612 has final_x = 7, final_y = 74, final_status = immune and was infected 10 times. 
Person 1613 has final_x = 95, final_y = 34, final_status = susceptible and was infected 3 times. 
Person 1614 has final_x = 49, final_y = 63, final_status = immune and was infected 2 times. 
Person 1615 has final_x = 5, final_y = 20, final_status = infected and was infected 5 times. 
Person 1616 has final_x = 2, final_y = 75, final_status = infected and was infected 5 times. 
Person 1617 has final_x = 21, final_y = 50, final_status = immune and was infected 2 times. 
Person 1618 has final_x = 59, final_y = 37, final_status = susceptible and was infected 5 times. 
Person 1619 has final_x = 66, final_y = 82, final_status = immune and was infected 4 times. 
Person 1620 has final_x = 82, final_y = 71, final_status = infected and was infected 13 times. 
Person 1621 has final_x = 55, final_y = 38, final_status = susceptible and was infected 0 times. 
Person 1622 has final_x = 95, final_y = 27, final_status = immune and was infected 4 times. 
Person 1623 has final_x = 23, final_y = 32, final_status = susceptible and was infected 2 times. 
Person 1624 has final_x = 41, final_y = 81, final_status = immune and was infected 5 times. 
Person 1625 has final_x = 75, final_y = 47, final_status = susceptible and was infected 1 times. 
Person 1626 has final_x = 95, final_y = 60, final_status = immune and was infected 4 times. 
Person 1627 has final_x = 92, final_y = 19, final_status = susceptible and was infected 3 times. 
Person 1628 has final_x = 79, final_y = 103, final_status = infected and was infected 6 times. 
Person 1629 has final_x = 49, final_y = 9, final_status = infected and was infected 6 times. 
Person 1630 has final_x = 18, final_y = 53, final_status = susceptible and was infected 5 times. 
Person 1631 has final_x = 103, final_y = 63, final_status = susceptible and was infected 5 times. 
Person 1632 has final_x = 0, final_y = 19, final_status = immune and was infected 2 times. 
Person 1633 has final_x = 43, final_y = 69, final_status = infected and was infected 7 times. 
Person 1634 has final_x = 51, final_y = 91, final_status = susceptible and was infected 4 times. 
Person 1635 has final_x = 27, final_y = 54, final_status = immune and was infected 4 times. 
Person 1636 has final_x = 105, final_y = 15, final_status = susceptible and was infected 1 times. 
Person 1637 has final_x = 75, final_y = 97, final_status = immune and was infected 3 times. 
Person 1638 has final_x = 56, final_y = 51, final_status = immune and was infected 3 times. 
Person 1639 has final_x = 108, final_y = 7, final_status = infected and was infected 4 times. 
Person 1640 has final_x = 45, final_y = 5, final_status = susceptible and was infected 3 times. 
Person 1641 has final_x = 84, final_y = 7, final_status = immune and was infected 5 times. 
Person 1642 has final_x = 23, final_y = 55, final_status = susceptible and was infected 6 times. 
Person 1643 has final_x = 21, final_y = 69, final_status = immune and was infected 11 times. 
Person 1644 has final_x = 34, final_y = 98, final_status = susceptible and was infected 2 times. 
Person 1645 has final_x = 63, final_y = 91, final_status = susceptible and was infected 9 times. 
Person 1646 has final_x = 28, final_y = 37, final_status = infected and was infected 2 times. 
Person 1647 has final_x = 37, final_y = 55, final_status = immune and was infected 6 times. 
Person 1648 has final_x = 95, final_y = 43, final_status = infected and was infected 9 times. 
Person 1649 has final_x = 14, final_y = 41, final_status = immune and was infected 6 times. 
Person 1650 has final_x = 37, final_y = 101, final_status = immune and was infected 2 times. 
Person 1651 has final_x = 76, final_y = 76, final_status = infected and was infected 7 times. 
Person 1652 has final_x = 25, final_y = 15, final_status = susceptible and was infected 0 times. 
Person 1653 has final_x = 68, final_y = 67, final_status = susceptible and was infected 3 times. 
Person 1654 has final_x = 43, final_y = 86, final_status = susceptible and was infected 3 times. 
Person 1655 has final_x = 42, final_y = 82, final_status = susceptible and was infected 2 times. 
Person 1656 has final_x = 81, final_y = 1, final_status = susceptible and was infected 2 times. 
Person 1657 has final_x = 36, final_y = 27, final_status = immune and was infected 1 times. 
Person 1658 has final_x = 91, final_y = 72, final_status = immune and was infected 4 times. 
Person 1659 has final_x = 56, final_y = 103, final_status = immune and was infected 8 times. 
Person 1660 has final_x = 56, final_y = 40, final_status = susceptible and was infected 2 times. 
Person 1661 has final_x = 68, final_y = 17, final_status = susceptible and was infected 3 times. 
Person 1662 has final_x = 68, final_y = 61, final_status = immune and was infected 9 times. 
Person 1663 has final_x = 25, final_y = 79, final_status = susceptible and was infected 3 times. 
Person 1664 has final_x = 24, final_y = 48, final_status = infected and was infected 7 times. 
Person 1665 has final_x = 7, final_y = 1, final_status = susceptible and was infected 5 times. 
Person 1666 has final_x = 44, final_y = 32, final_status = immune and was infected 6 times. 
Person 1667 has final_x = 17, final_y = 54, final_status = susceptible and was infected 3 times. 
Person 1668 has final_x = 4, final_y = 83, final_status = susceptible and was infected 4 times. 
Person 1669 has final_x = 100, final_y = 3, final_status = susceptible and was infected 3 times. 
Person 1670 has final_x = 28, final_y = 47, final_status = susceptible and was infected 5 times. 
Person 1671 has final_x = 3, final_y = 62, final_status = susceptible and was infected 2 times. 
Person 1672 has final_x = 94, final_y = 15, final_status = immune and was infected 8 times. 
Person 1673 has final_x = 12, final_y = 75, final_status = susceptible and was infected 4 times. 
Person 1674 has final_x = 88, final_y = 19, final_status = susceptible and was infected 5 times. 
Person 1675 has final_x = 100, final_y = 36, final_status = infected and was infected 4 times. 
Person 1676 has final_x = 42, final_y = 79, final_status = susceptible and was infected 7 times. 
Person 1677 has final_x = 93, final_y = 98, final_status = infected and was infected 6 times. 
Person 1678 has final_x = 62, final_y = 39, final_status = susceptible and was infected 2 times. 
Person 1679 has final_x = 107, final_y = 6, final_status = immune and was infected 1 times. 
Person 1680 has final_x = 90, final_y = 48, final_status = immune and was infected 5 times. 
Person 1681 has final_x = 66, final_y = 58, final_status = susceptible and was infected 3 times. 
Person 1682 has final_x = 108, final_y = 17, final_status = immune and was infected 4 times. 
Person 1683 has final_x = 89, final_y = 2, final_status = susceptible and was infected 5 times. 
Person 1684 has final_x = 13, final_y = 31, final_status = susceptible and was infected 8 times. 
Person 1685 has final_x = 2, final_y = 102, final_status = infected and was infected 6 times. 
Person 1686 has final_x = 61, final_y = 83, final_status = infected and was infected 4 times. 
Person 1687 has final_x = 18, final_y = 47, final_status = immune and was infected 7 times. 
Person 1688 has final_x = 26, final_y = 66, final_status = susceptible and was infected 5 times. 
Person 1689 has final_x = 93, final_y = 29, final_status = susceptible and was infected 4 times. 
Person 1690 has final_x = 101, final_y = 44, final_status = infected and was infected 8 times. 
Person 1691 has final_x = 108, final_y = 44, final_status = infected and was infected 2 times. 
Person 1692 has final_x = 27, final_y = 66, final_status = susceptible and was infected 5 times. 
Person 1693 has final_x = 84, final_y = 89, final_status = susceptible and was infected 2 times. 
Person 1694 has final_x = 62, final_y = 80, final_status = susceptible and was infected 5 times. 
Person 1695 has final_x = 60, final_y = 73, final_status = infected and was infected 7 times. 
Person 1696 has final_x = 72, final_y = 6, final_status = susceptible and was infected 6 times. 
Person 1697 has final_x = 21, final_y = 54, final_status = immune and was infected 5 times. 
Person 1698 has final_x = 25, final_y = 65, final_status = infected and was infected 7 times. 
Person 1699 has final_x = 66, final_y = 58, final_status = susceptible and was infected 4 times. 
Person 1700 has final_x = 4, final_y = 79, final_status = infected and was infected 13 times. 
Person 1701 has final_x = 94, final_y = 37, final_status = susceptible and was infected 5 times. 
Person 1702 has final_x = 33, final_y = 82, final_status = immune and was infected 7 times. 
Person 1703 has final_x = 73, final_y = 80, final_status = infected and was infected 6 times. 
Person 1704 has final_x = 41, final_y = 72, final_status = susceptible and was infected 4 times. 
Person 1705 has final_x = 68, final_y = 102, final_status = immune and was infected 2 times. 
Person 1706 has final_x = 10, final_y = 52, final_status = susceptible and was infected 3 times. 
Person 1707 has final_x = 29, final_y = 106, final_status = susceptible and was infected 7 times. 
Person 1708 has final_x = 4, final_y = 8, final_status = susceptible and was infected 4 times. 
Person 1709 has final_x = 47, final_y = 44, final_status = susceptible and was infected 4 times. 
Person 1710 has final_x = 45, final_y = 41, final_status = infected and was infected 4 times. 
Person 1711 has final_x = 88, final_y = 26, final_status = susceptible and was infected 7 times. 
Person 1712 has final_x = 75, final_y = 68, final_status = susceptible and was infected 6 times. 
Person 1713 has final_x = 43, final_y = 76, final_status = susceptible and was infected 3 times. 
Person 1714 has final_x = 46, final_y = 46, final_status = infected and was infected 6 times. 
Person 1715 has final_x = 55, final_y = 28, final_status = infected and was infected 5 times. 
Person 1716 has final_x = 7, final_y = 72, final_status = susceptible and was infected 2 times. 
Person 1717 has final_x = 66, final_y = 101, final_status = immune and was infected 5 times. 
Person 1718 has final_x = 73, final_y = 10, final_status = immune and was infected 12 times. 
Person 1719 has final_x = 57, final_y = 26, final_status = immune and was infected 7 times. 
Person 1720 has final_x = 32, final_y = 12, final_status = susceptible and was infected 4 times. 
Person 1721 has final_x = 71, final_y = 80, final_status = infected and was infected 6 times. 
Person 1722 has final_x = 63, final_y = 58, final_status = susceptible and was infected 3 times. 
Person 1723 has final_x = 56, final_y = 45, final_status = infected and was infected 5 times. 
Person 1724 has final_x = 87, final_y = 98, final_status = immune and was infected 4 times. 
Person 1725 has final_x = 15, final_y = 58, final_status = susceptible and was infected 3 times. 
Person 1726 has final_x = 19, final_y = 99, final_status = immune and was infected 6 times. 
Person 1727 has final_x = 86, final_y = 106, final_status = immune and was infected 7 times. 
Person 1728 has final_x = 79, final_y = 47, final_status = susceptible and was infected 3 times. 
Person 1729 has final_x = 83, final_y = 104, final_status = susceptible and was infected 2 times. 
Person 1730 has final_x = 13, final_y = 13, final_status = immune and was infected 4 times. 
Person 1731 has final_x = 89, final_y = 24, final_status = immune and was infected 2 times. 
Person 1732 has final_x = 46, final_y = 56, final_status = susceptible and was infected 6 times. 
Person 1733 has final_x = 49, final_y = 9, final_status = immune and was infected 12 times. 
Person 1734 has final_x = 75, final_y = 25, final_status = immune and was infected 4 times. 
Person 1735 has final_x = 77, final_y = 24, final_status = susceptible and was infected 4 times. 
Person 1736 has final_x = 15, final_y = 23, final_status = susceptible and was infected 1 times. 
Person 1737 has final_x = 59, final_y = 102, final_status = infected and was infected 4 times. 
Person 1738 has final_x = 3, final_y = 47, final_status = immune and was infected 6 times. 
Person 1739 has final_x = 97, final_y = 42, final_status = immune and was infected 5 times. 
Person 1740 has final_x = 25, final_y = 98, final_status = susceptible and was infected 4 times. 
Person 1741 has final_x = 98, final_y = 36, final_status = susceptible and was infected 3 times. 
Person 1742 has final_x = 17, final_y = 53, final_status = susceptible and was infected 5 times. 
Person 1743 has final_x = 7, final_y = 68, final_status = susceptible and was infected 3 times. 
Person 1744 has final_x = 76, final_y = 54, final_status = immune and was infected 4 times. 
Person 1745 has final_x = 58, final_y = 66, final_status = infected and was infected 13 times. 
Person 1746 has final_x = 53, final_y = 48, final_status = immune and was infected 4 times. 
Person 1747 has final_x = 28, final_y = 50, final_status = immune and was infected 6 times. 
Person 1748 has final_x = 65, final_y = 27, final_status = susceptible and was infected 2 times. 
Person 1749 has final_x = 57, final_y = 80, final_status = immune and was infected 8 times. 
Person 1750 has final_x = 28, final_y = 108, final_status = susceptible and was infected 3 times. 
Person 1751 has final_x = 71, final_y = 49, final_status = susceptible and was infected 5 times. 
Person 1752 has final_x = 105, final_y = 83, final_status = immune and was infected 5 times. 
Person 1753 has final_x = 87, final_y = 12, final_status = infected and was infected 7 times. 
Person 1754 has final_x = 14, final_y = 109, final_status = susceptible and was infected 0 times. 
Person 1755 has final_x = 108, final_y = 71, final_status = susceptible and was infected 4 times. 
Person 1756 has final_x = 105, final_y = 22, final_status = susceptible and was infected 4 times. 
Person 1757 has final_x = 69, final_y = 52, final_status = immune and was infected 7 times. 
Person 1758 has final_x = 99, final_y = 66, final_status = susceptible and was infected 5 times. 
Person 1759 has final_x = 46, final_y = 23, final_status = infected and was infected 8 times. 
Person 1760 has final_x = 44, final_y = 58, final_status = immune and was infected 8 times. 
